scanindex,rettime,mz,intensity,organism,isotope,condition
501,3.738,433.2948,618,RLUS1353,12,ACE-3
501,3.738,434.2446,1725,RLUS1353,12,ACE-3
501,3.738,434.2936,236,RLUS1353,12,ACE-3
501,3.738,435.1702,491,RLUS1353,12,ACE-3
501,3.738,435.2502,160,RLUS1353,12,ACE-3
501,3.738,436.1695,287,RLUS1353,12,ACE-3
501,3.738,436.2446,129,RLUS1353,12,ACE-3
501,3.738,437.1674,524,RLUS1353,12,ACE-3
501,3.738,438.2585,149,RLUS1353,12,ACE-3
501,3.738,441.0717,109,RLUS1353,12,ACE-3
501,3.738,443.0981,926,RLUS1353,12,ACE-3
501,3.738,443.2203,127,RLUS1353,12,ACE-3
501,3.738,444.0952,132,RLUS1353,12,ACE-3
501,3.738,444.227,134,RLUS1353,12,ACE-3
501,3.738,444.972,133,RLUS1353,12,ACE-3
501,3.738,445.0973,212,RLUS1353,12,ACE-3
501,3.738,446.2195,142,RLUS1353,12,ACE-3
501,3.738,447.2012,102,RLUS1353,12,ACE-3
501,3.738,448.2352,180,RLUS1353,12,ACE-3
501,3.738,448.2845,378,RLUS1353,12,ACE-3
501,3.738,449.2885,129,RLUS1353,12,ACE-3
501,3.738,450.3003,22109,RLUS1353,12,ACE-3
501,3.738,451.0354,108,RLUS1353,12,ACE-3
501,3.738,451.3026,7535,RLUS1353,12,ACE-3
501,3.738,452.3084,1588,RLUS1353,12,ACE-3
501,3.738,453.174,612,RLUS1353,12,ACE-3
501,3.738,453.3046,223,RLUS1353,12,ACE-3
501,3.738,454.1729,148,RLUS1353,12,ACE-3
501,3.738,456.2709,708,RLUS1353,12,ACE-3
501,3.738,457.2664,176,RLUS1353,12,ACE-3
501,3.738,460.2612,533,RLUS1353,12,ACE-3
501,3.738,461.2621,155,RLUS1353,12,ACE-3
501,3.738,464.2941,294,RLUS1353,12,ACE-3
501,3.738,466.2895,466,RLUS1353,12,ACE-3
501,3.738,467.3076,252,RLUS1353,12,ACE-3
501,3.738,468.3132,5622,RLUS1353,12,ACE-3
501,3.738,469.096,612,RLUS1353,12,ACE-3
501,3.738,469.3148,1805,RLUS1353,12,ACE-3
501,3.738,470.2012,138,RLUS1353,12,ACE-3
502,3.745,430.3702,138,RLUS1353,12,ACE-3
502,3.745,431.2834,134,RLUS1353,12,ACE-3
502,3.745,432.239,25431,RLUS1353,12,ACE-3
502,3.745,432.2906,5407,RLUS1353,12,ACE-3
502,3.745,433.2446,6848,RLUS1353,12,ACE-3
502,3.745,433.2935,2254,RLUS1353,12,ACE-3
502,3.745,434.2426,995,RLUS1353,12,ACE-3
502,3.745,434.292,338,RLUS1353,12,ACE-3
502,3.745,435.1708,336,RLUS1353,12,ACE-3
502,3.745,435.246,174,RLUS1353,12,ACE-3
502,3.745,437.1622,346,RLUS1353,12,ACE-3
502,3.745,441.0924,188,RLUS1353,12,ACE-3
502,3.745,443.0974,859,RLUS1353,12,ACE-3
502,3.745,443.2134,164,RLUS1353,12,ACE-3
502,3.745,445.0964,448,RLUS1353,12,ACE-3
502,3.745,446.2436,228,RLUS1353,12,ACE-3
502,3.745,448.2844,977,RLUS1353,12,ACE-3
502,3.745,449.2853,213,RLUS1353,12,ACE-3
502,3.745,450.1284,196,RLUS1353,12,ACE-3
502,3.745,450.3006,52192,RLUS1353,12,ACE-3
502,3.745,451.3036,16181,RLUS1353,12,ACE-3
502,3.745,451.3774,138,RLUS1353,12,ACE-3
502,3.745,452.3068,3210,RLUS1353,12,ACE-3
502,3.745,453.0806,164,RLUS1353,12,ACE-3
502,3.745,453.1766,453,RLUS1353,12,ACE-3
502,3.745,453.3043,442,RLUS1353,12,ACE-3
502,3.745,454.169,154,RLUS1353,12,ACE-3
502,3.745,456.271,744,RLUS1353,12,ACE-3
502,3.745,457.2512,120,RLUS1353,12,ACE-3
502,3.745,460.2375,306,RLUS1353,12,ACE-3
502,3.745,460.2708,334,RLUS1353,12,ACE-3
502,3.745,461.2732,122,RLUS1353,12,ACE-3
502,3.745,464.2833,460,RLUS1353,12,ACE-3
502,3.745,466.294,1074,RLUS1353,12,ACE-3
502,3.745,467.3,279,RLUS1353,12,ACE-3
502,3.745,468.31,16047,RLUS1353,12,ACE-3
502,3.745,469.0964,563,RLUS1353,12,ACE-3
502,3.745,469.312,3973,RLUS1353,12,ACE-3
502,3.745,470.1044,394,RLUS1353,12,ACE-3
503,3.753,432.2396,13183,RLUS1353,12,ACE-3
503,3.753,432.2885,11729,RLUS1353,12,ACE-3
503,3.753,433.2446,3552,RLUS1353,12,ACE-3
503,3.753,433.2908,3412,RLUS1353,12,ACE-3
503,3.753,434.2456,630,RLUS1353,12,ACE-3
503,3.753,434.2936,738,RLUS1353,12,ACE-3
503,3.753,435.1634,409,RLUS1353,12,ACE-3
503,3.753,435.246,155,RLUS1353,12,ACE-3
503,3.753,435.3077,113,RLUS1353,12,ACE-3
503,3.753,436.162,159,RLUS1353,12,ACE-3
503,3.753,437.1628,359,RLUS1353,12,ACE-3
503,3.753,439.131,101,RLUS1353,12,ACE-3
503,3.753,443.1003,405,RLUS1353,12,ACE-3
503,3.753,443.22,138,RLUS1353,12,ACE-3
503,3.753,444.1016,170,RLUS1353,12,ACE-3
503,3.753,445.1,299,RLUS1353,12,ACE-3
503,3.753,446.2678,144,RLUS1353,12,ACE-3
503,3.753,448.2841,627,RLUS1353,12,ACE-3
503,3.753,449.2886,319,RLUS1353,12,ACE-3
503,3.753,450.3005,76945,RLUS1353,12,ACE-3
503,3.753,451.3044,23598,RLUS1353,12,ACE-3
503,3.753,452.3066,3898,RLUS1353,12,ACE-3
503,3.753,453.1748,631,RLUS1353,12,ACE-3
503,3.753,453.3074,393,RLUS1353,12,ACE-3
503,3.753,456.2716,310,RLUS1353,12,ACE-3
503,3.753,460.2788,113,RLUS1353,12,ACE-3
503,3.753,464.2786,268,RLUS1353,12,ACE-3
503,3.753,464.3154,241,RLUS1353,12,ACE-3
503,3.753,466.2932,1325,RLUS1353,12,ACE-3
503,3.753,467.3036,623,RLUS1353,12,ACE-3
503,3.753,468.3114,21550,RLUS1353,12,ACE-3
503,3.753,469.0906,383,RLUS1353,12,ACE-3
503,3.753,469.3162,7688,RLUS1353,12,ACE-3
503,3.753,470.0942,298,RLUS1353,12,ACE-3
503,3.753,470.2201,134,RLUS1353,12,ACE-3
504,3.76,432.2388,6009,RLUS1353,12,ACE-3
504,3.76,432.2898,10764,RLUS1353,12,ACE-3
504,3.76,433.123,124,RLUS1353,12,ACE-3
504,3.76,433.2416,1815,RLUS1353,12,ACE-3
504,3.76,433.2922,4440,RLUS1353,12,ACE-3
504,3.76,434.2474,165,RLUS1353,12,ACE-3
504,3.76,434.2906,644,RLUS1353,12,ACE-3
504,3.76,435.1686,637,RLUS1353,12,ACE-3
504,3.76,437.1692,250,RLUS1353,12,ACE-3
504,3.76,443.1024,208,RLUS1353,12,ACE-3
504,3.76,444.102,194,RLUS1353,12,ACE-3
504,3.76,445.1005,114,RLUS1353,12,ACE-3
504,3.76,446.5478,118,RLUS1353,12,ACE-3
504,3.76,448.2838,936,RLUS1353,12,ACE-3
504,3.76,449.2966,295,RLUS1353,12,ACE-3
504,3.76,450.3004,84632,RLUS1353,12,ACE-3
504,3.76,450.3645,264,RLUS1353,12,ACE-3
504,3.76,451.3043,27180,RLUS1353,12,ACE-3
504,3.76,452.3064,4358,RLUS1353,12,ACE-3
504,3.76,452.5908,180,RLUS1353,12,ACE-3
504,3.76,453.1788,488,RLUS1353,12,ACE-3
504,3.76,453.3072,524,RLUS1353,12,ACE-3
504,3.76,455.717,117,RLUS1353,12,ACE-3
504,3.76,456.2772,322,RLUS1353,12,ACE-3
504,3.76,460.2355,130,RLUS1353,12,ACE-3
504,3.76,464.2775,827,RLUS1353,12,ACE-3
504,3.76,464.3118,375,RLUS1353,12,ACE-3
504,3.76,465.2853,223,RLUS1353,12,ACE-3
504,3.76,465.5798,103,RLUS1353,12,ACE-3
504,3.76,466.2936,1234,RLUS1353,12,ACE-3
504,3.76,467.301,435,RLUS1353,12,ACE-3
504,3.76,468.3109,21129,RLUS1353,12,ACE-3
504,3.76,469.0918,511,RLUS1353,12,ACE-3
504,3.76,469.3144,6810,RLUS1353,12,ACE-3
505,3.767,432.2378,4141,RLUS1353,12,ACE-3
505,3.767,432.2898,6010,RLUS1353,12,ACE-3
505,3.767,433.2404,1048,RLUS1353,12,ACE-3
505,3.767,433.2922,2383,RLUS1353,12,ACE-3
505,3.767,434.2425,458,RLUS1353,12,ACE-3
505,3.767,434.296,339,RLUS1353,12,ACE-3
505,3.767,435.1692,568,RLUS1353,12,ACE-3
505,3.767,436.1644,206,RLUS1353,12,ACE-3
505,3.767,437.1632,204,RLUS1353,12,ACE-3
505,3.767,442.6054,133,RLUS1353,12,ACE-3
505,3.767,443.0974,133,RLUS1353,12,ACE-3
505,3.767,444.098,105,RLUS1353,12,ACE-3
505,3.767,445.094,205,RLUS1353,12,ACE-3
505,3.767,446.2678,115,RLUS1353,12,ACE-3
505,3.767,448.2888,492,RLUS1353,12,ACE-3
505,3.767,449.281,208,RLUS1353,12,ACE-3
505,3.767,450.3002,51690,RLUS1353,12,ACE-3
505,3.767,451.3028,14618,RLUS1353,12,ACE-3
505,3.767,452.3064,2814,RLUS1353,12,ACE-3
505,3.767,453.1878,372,RLUS1353,12,ACE-3
505,3.767,453.3066,368,RLUS1353,12,ACE-3
505,3.767,456.275,276,RLUS1353,12,ACE-3
505,3.767,457.1978,106,RLUS1353,12,ACE-3
505,3.767,457.2814,130,RLUS1353,12,ACE-3
505,3.767,459.8726,122,RLUS1353,12,ACE-3
505,3.767,460.2378,156,RLUS1353,12,ACE-3
505,3.767,464.2965,1534,RLUS1353,12,ACE-3
505,3.767,465.1234,140,RLUS1353,12,ACE-3
505,3.767,465.2864,351,RLUS1353,12,ACE-3
505,3.767,465.3198,150,RLUS1353,12,ACE-3
505,3.767,466.2917,917,RLUS1353,12,ACE-3
505,3.767,467.1096,125,RLUS1353,12,ACE-3
505,3.767,467.3024,174,RLUS1353,12,ACE-3
505,3.767,468.3111,15002,RLUS1353,12,ACE-3
505,3.767,469.088,318,RLUS1353,12,ACE-3
505,3.767,469.3116,4455,RLUS1353,12,ACE-3
505,3.767,470.196,120,RLUS1353,12,ACE-3
506,3.774,432.2386,4044,RLUS1353,12,ACE-3
506,3.774,432.2911,2936,RLUS1353,12,ACE-3
506,3.774,433.2388,1620,RLUS1353,12,ACE-3
506,3.774,433.2902,1180,RLUS1353,12,ACE-3
506,3.774,434.246,318,RLUS1353,12,ACE-3
506,3.774,435.1674,568,RLUS1353,12,ACE-3
506,3.774,436.1731,154,RLUS1353,12,ACE-3
506,3.774,437.172,333,RLUS1353,12,ACE-3
506,3.774,443.1094,211,RLUS1353,12,ACE-3
506,3.774,446.2244,141,RLUS1353,12,ACE-3
506,3.774,448.2801,225,RLUS1353,12,ACE-3
506,3.774,450.3008,27132,RLUS1353,12,ACE-3
506,3.774,451.304,8729,RLUS1353,12,ACE-3
506,3.774,452.306,1795,RLUS1353,12,ACE-3
506,3.774,453.1846,290,RLUS1353,12,ACE-3
506,3.774,453.3016,217,RLUS1353,12,ACE-3
506,3.774,454.1866,163,RLUS1353,12,ACE-3
506,3.774,456.2722,230,RLUS1353,12,ACE-3
506,3.774,457.2726,117,RLUS1353,12,ACE-3
506,3.774,460.2382,275,RLUS1353,12,ACE-3
506,3.774,463.583,151,RLUS1353,12,ACE-3
506,3.774,464.2798,342,RLUS1353,12,ACE-3
506,3.774,464.3174,546,RLUS1353,12,ACE-3
506,3.774,465.3036,349,RLUS1353,12,ACE-3
506,3.774,466.1218,113,RLUS1353,12,ACE-3
506,3.774,466.2976,863,RLUS1353,12,ACE-3
506,3.774,466.9711,118,RLUS1353,12,ACE-3
506,3.774,467.2956,214,RLUS1353,12,ACE-3
506,3.774,468.3108,7853,RLUS1353,12,ACE-3
506,3.774,469.096,169,RLUS1353,12,ACE-3
506,3.774,469.3158,2507,RLUS1353,12,ACE-3
506,3.774,470.1056,115,RLUS1353,12,ACE-3
506,3.774,470.2062,104,RLUS1353,12,ACE-3
507,3.781,432.2402,3652,RLUS1353,12,ACE-3
507,3.781,432.2902,1497,RLUS1353,12,ACE-3
507,3.781,433.2414,1060,RLUS1353,12,ACE-3
507,3.781,433.292,637,RLUS1353,12,ACE-3
507,3.781,434.2305,114,RLUS1353,12,ACE-3
507,3.781,434.2992,114,RLUS1353,12,ACE-3
507,3.781,435.161,652,RLUS1353,12,ACE-3
507,3.781,437.1647,237,RLUS1353,12,ACE-3
507,3.781,438.1666,158,RLUS1353,12,ACE-3
507,3.781,439.1486,101,RLUS1353,12,ACE-3
507,3.781,443.0844,102,RLUS1353,12,ACE-3
507,3.781,444.0981,135,RLUS1353,12,ACE-3
507,3.781,445.0896,142,RLUS1353,12,ACE-3
507,3.781,447.2349,111,RLUS1353,12,ACE-3
507,3.781,448.2832,311,RLUS1353,12,ACE-3
507,3.781,449.284,228,RLUS1353,12,ACE-3
507,3.781,450.3003,13777,RLUS1353,12,ACE-3
507,3.781,451.304,4559,RLUS1353,12,ACE-3
507,3.781,452.3078,1009,RLUS1353,12,ACE-3
507,3.781,453.1762,247,RLUS1353,12,ACE-3
507,3.781,456.236,148,RLUS1353,12,ACE-3
507,3.781,460.2478,143,RLUS1353,12,ACE-3
507,3.781,464.3082,1079,RLUS1353,12,ACE-3
507,3.781,465.299,334,RLUS1353,12,ACE-3
507,3.781,466.2978,612,RLUS1353,12,ACE-3
507,3.781,468.3104,4633,RLUS1353,12,ACE-3
507,3.781,468.9188,107,RLUS1353,12,ACE-3
507,3.781,469.1035,294,RLUS1353,12,ACE-3
507,3.781,469.3128,829,RLUS1353,12,ACE-3
507,3.781,470.0992,194,RLUS1353,12,ACE-3
508,3.788,432.239,3161,RLUS1353,12,ACE-3
508,3.788,432.2927,911,RLUS1353,12,ACE-3
508,3.788,433.2432,632,RLUS1353,12,ACE-3
508,3.788,433.2926,278,RLUS1353,12,ACE-3
508,3.788,434.2512,207,RLUS1353,12,ACE-3
508,3.788,434.7372,121,RLUS1353,12,ACE-3
508,3.788,435.1675,596,RLUS1353,12,ACE-3
508,3.788,436.17,232,RLUS1353,12,ACE-3
508,3.788,437.1753,231,RLUS1353,12,ACE-3
508,3.788,443.0998,143,RLUS1353,12,ACE-3
508,3.788,444.1044,136,RLUS1353,12,ACE-3
508,3.788,444.273,122,RLUS1353,12,ACE-3
508,3.788,445.0944,118,RLUS1353,12,ACE-3
508,3.788,448.2819,135,RLUS1353,12,ACE-3
508,3.788,450.2998,7408,RLUS1353,12,ACE-3
508,3.788,451.303,2779,RLUS1353,12,ACE-3
508,3.788,452.311,575,RLUS1353,12,ACE-3
508,3.788,453.1823,189,RLUS1353,12,ACE-3
508,3.788,453.3094,117,RLUS1353,12,ACE-3
508,3.788,456.2773,196,RLUS1353,12,ACE-3
508,3.788,460.2429,140,RLUS1353,12,ACE-3
508,3.788,464.2726,529,RLUS1353,12,ACE-3
508,3.788,464.3198,194,RLUS1353,12,ACE-3
508,3.788,466.2924,732,RLUS1353,12,ACE-3
508,3.788,467.2984,117,RLUS1353,12,ACE-3
508,3.788,468.3114,2497,RLUS1353,12,ACE-3
508,3.788,469.1064,140,RLUS1353,12,ACE-3
508,3.788,469.3183,842,RLUS1353,12,ACE-3
508,3.788,470.0998,116,RLUS1353,12,ACE-3
509,3.796,432.238,2896,RLUS1353,12,ACE-3
509,3.796,432.2937,594,RLUS1353,12,ACE-3
509,3.796,433.2426,789,RLUS1353,12,ACE-3
509,3.796,434.2441,172,RLUS1353,12,ACE-3
509,3.796,435.1648,360,RLUS1353,12,ACE-3
509,3.796,437.1612,262,RLUS1353,12,ACE-3
509,3.796,438.157,146,RLUS1353,12,ACE-3
509,3.796,441.0717,131,RLUS1353,12,ACE-3
509,3.796,443.1048,227,RLUS1353,12,ACE-3
509,3.796,445.0883,181,RLUS1353,12,ACE-3
509,3.796,446.2232,130,RLUS1353,12,ACE-3
509,3.796,446.2772,166,RLUS1353,12,ACE-3
509,3.796,447.2085,138,RLUS1353,12,ACE-3
509,3.796,448.2758,161,RLUS1353,12,ACE-3
509,3.796,450.2224,113,RLUS1353,12,ACE-3
509,3.796,450.3021,7066,RLUS1353,12,ACE-3
509,3.796,451.3048,2626,RLUS1353,12,ACE-3
509,3.796,452.3106,416,RLUS1353,12,ACE-3
509,3.796,453.171,134,RLUS1353,12,ACE-3
509,3.796,456.272,325,RLUS1353,12,ACE-3
509,3.796,460.2495,275,RLUS1353,12,ACE-3
509,3.796,460.5944,108,RLUS1353,12,ACE-3
509,3.796,463.7728,104,RLUS1353,12,ACE-3
509,3.796,464.3198,243,RLUS1353,12,ACE-3
509,3.796,465.3024,183,RLUS1353,12,ACE-3
509,3.796,466.3005,314,RLUS1353,12,ACE-3
509,3.796,468.3088,2163,RLUS1353,12,ACE-3
509,3.796,469.0953,180,RLUS1353,12,ACE-3
509,3.796,469.3119,719,RLUS1353,12,ACE-3
510,3.803,432.2397,2777,RLUS1353,12,ACE-3
510,3.803,432.289,366,RLUS1353,12,ACE-3
510,3.803,433.2434,649,RLUS1353,12,ACE-3
510,3.803,433.2942,240,RLUS1353,12,ACE-3
510,3.803,434.2354,116,RLUS1353,12,ACE-3
510,3.803,435.1681,370,RLUS1353,12,ACE-3
510,3.803,436.2452,150,RLUS1353,12,ACE-3
510,3.803,437.1756,279,RLUS1353,12,ACE-3
510,3.803,438.1506,112,RLUS1353,12,ACE-3
510,3.803,443.0916,179,RLUS1353,12,ACE-3
510,3.803,448.2814,247,RLUS1353,12,ACE-3
510,3.803,450.3022,5815,RLUS1353,12,ACE-3
510,3.803,451.3054,2066,RLUS1353,12,ACE-3
510,3.803,452.3041,328,RLUS1353,12,ACE-3
510,3.803,453.171,349,RLUS1353,12,ACE-3
510,3.803,456.2718,165,RLUS1353,12,ACE-3
510,3.803,461.9038,100,RLUS1353,12,ACE-3
510,3.803,464.2722,159,RLUS1353,12,ACE-3
510,3.803,466.298,706,RLUS1353,12,ACE-3
510,3.803,467.3045,102,RLUS1353,12,ACE-3
510,3.803,468.3102,1919,RLUS1353,12,ACE-3
510,3.803,469.1066,202,RLUS1353,12,ACE-3
510,3.803,469.307,560,RLUS1353,12,ACE-3
511,3.81,432.2409,1954,RLUS1353,12,ACE-3
511,3.81,432.2884,491,RLUS1353,12,ACE-3
511,3.81,433.2402,701,RLUS1353,12,ACE-3
511,3.81,433.291,308,RLUS1353,12,ACE-3
511,3.81,434.2375,151,RLUS1353,12,ACE-3
511,3.81,435.1689,518,RLUS1353,12,ACE-3
511,3.81,437.166,219,RLUS1353,12,ACE-3
511,3.81,440.5349,102,RLUS1353,12,ACE-3
511,3.81,443.2127,106,RLUS1353,12,ACE-3
511,3.81,443.7602,113,RLUS1353,12,ACE-3
511,3.81,445.1974,123,RLUS1353,12,ACE-3
511,3.81,448.2851,359,RLUS1353,12,ACE-3
511,3.81,448.742,111,RLUS1353,12,ACE-3
511,3.81,449.283,143,RLUS1353,12,ACE-3
511,3.81,450.301,7133,RLUS1353,12,ACE-3
511,3.81,451.3071,1651,RLUS1353,12,ACE-3
511,3.81,452.3052,317,RLUS1353,12,ACE-3
511,3.81,453.1865,162,RLUS1353,12,ACE-3
511,3.81,453.3174,122,RLUS1353,12,ACE-3
511,3.81,456.2732,370,RLUS1353,12,ACE-3
511,3.81,464.2786,178,RLUS1353,12,ACE-3
511,3.81,464.3214,130,RLUS1353,12,ACE-3
511,3.81,465.2774,113,RLUS1353,12,ACE-3
511,3.81,466.295,899,RLUS1353,12,ACE-3
511,3.81,467.3009,339,RLUS1353,12,ACE-3
511,3.81,468.3118,1885,RLUS1353,12,ACE-3
511,3.81,469.1052,201,RLUS1353,12,ACE-3
511,3.81,469.3101,540,RLUS1353,12,ACE-3
512,3.817,432.2377,1695,RLUS1353,12,ACE-3
512,3.817,432.2912,507,RLUS1353,12,ACE-3
512,3.817,433.234,206,RLUS1353,12,ACE-3
512,3.817,433.2895,178,RLUS1353,12,ACE-3
512,3.817,435.1648,617,RLUS1353,12,ACE-3
512,3.817,436.1865,144,RLUS1353,12,ACE-3
512,3.817,437.0862,180,RLUS1353,12,ACE-3
512,3.817,437.171,210,RLUS1353,12,ACE-3
512,3.817,441.058,103,RLUS1353,12,ACE-3
512,3.817,443.0836,123,RLUS1353,12,ACE-3
512,3.817,446.2233,110,RLUS1353,12,ACE-3
512,3.817,446.9142,109,RLUS1353,12,ACE-3
512,3.817,448.0399,103,RLUS1353,12,ACE-3
512,3.817,448.2816,150,RLUS1353,12,ACE-3
512,3.817,449.29,111,RLUS1353,12,ACE-3
512,3.817,450.299,5760,RLUS1353,12,ACE-3
512,3.817,451.3034,2081,RLUS1353,12,ACE-3
512,3.817,452.3078,516,RLUS1353,12,ACE-3
512,3.817,452.7272,148,RLUS1353,12,ACE-3
512,3.817,453.1876,106,RLUS1353,12,ACE-3
512,3.817,456.2661,198,RLUS1353,12,ACE-3
512,3.817,464.2916,215,RLUS1353,12,ACE-3
512,3.817,466.2946,809,RLUS1353,12,ACE-3
512,3.817,467.3044,176,RLUS1353,12,ACE-3
512,3.817,468.3108,1242,RLUS1353,12,ACE-3
512,3.817,468.6032,121,RLUS1353,12,ACE-3
512,3.817,469.3104,420,RLUS1353,12,ACE-3
23,3.698,450.309,100,RLUS1353,12,ACE-4
23,3.698,453.773,124,RLUS1353,12,ACE-4
23,3.698,453.7908,386,RLUS1353,12,ACE-4
23,3.698,464.8504,139,RLUS1353,12,ACE-4
496,3.703,432.2372,224,RLUS1353,12,ACE-4
496,3.703,433.2356,219,RLUS1353,12,ACE-4
496,3.703,435.1696,559,RLUS1353,12,ACE-4
496,3.703,436.1608,111,RLUS1353,12,ACE-4
496,3.703,437.169,271,RLUS1353,12,ACE-4
496,3.703,438.254,101,RLUS1353,12,ACE-4
496,3.703,439.3566,112,RLUS1353,12,ACE-4
496,3.703,444.0574,146,RLUS1353,12,ACE-4
496,3.703,448.2842,388,RLUS1353,12,ACE-4
496,3.703,448.74,106,RLUS1353,12,ACE-4
496,3.703,449.113,113,RLUS1353,12,ACE-4
496,3.703,449.3863,138,RLUS1353,12,ACE-4
496,3.703,450.3007,1328,RLUS1353,12,ACE-4
496,3.703,451.1317,107,RLUS1353,12,ACE-4
496,3.703,451.3033,304,RLUS1353,12,ACE-4
496,3.703,453.7752,109,RLUS1353,12,ACE-4
496,3.703,456.2718,250,RLUS1353,12,ACE-4
496,3.703,464.2812,413,RLUS1353,12,ACE-4
496,3.703,465.2893,236,RLUS1353,12,ACE-4
496,3.703,466.2948,747,RLUS1353,12,ACE-4
496,3.703,467.1812,105,RLUS1353,12,ACE-4
496,3.703,468.3101,654,RLUS1353,12,ACE-4
497,3.71,432.2392,1748,RLUS1353,12,ACE-4
497,3.71,433.2373,513,RLUS1353,12,ACE-4
497,3.71,434.218,104,RLUS1353,12,ACE-4
497,3.71,435.1662,459,RLUS1353,12,ACE-4
497,3.71,436.2084,120,RLUS1353,12,ACE-4
497,3.71,442.2982,117,RLUS1353,12,ACE-4
497,3.71,448.2857,259,RLUS1353,12,ACE-4
497,3.71,449.2768,111,RLUS1353,12,ACE-4
497,3.71,450.303,537,RLUS1353,12,ACE-4
497,3.71,451.3054,214,RLUS1353,12,ACE-4
497,3.71,460.2424,183,RLUS1353,12,ACE-4
497,3.71,464.28,348,RLUS1353,12,ACE-4
497,3.71,466.2998,616,RLUS1353,12,ACE-4
497,3.71,467.3,124,RLUS1353,12,ACE-4
497,3.71,468.3199,343,RLUS1353,12,ACE-4
497,3.71,469.1017,110,RLUS1353,12,ACE-4
498,3.717,432.2377,4273,RLUS1353,12,ACE-4
498,3.717,433.2434,1141,RLUS1353,12,ACE-4
498,3.717,434.2398,309,RLUS1353,12,ACE-4
498,3.717,435.1693,362,RLUS1353,12,ACE-4
498,3.717,436.165,114,RLUS1353,12,ACE-4
498,3.717,437.1704,228,RLUS1353,12,ACE-4
498,3.717,438.172,102,RLUS1353,12,ACE-4
498,3.717,438.2712,141,RLUS1353,12,ACE-4
498,3.717,442.2974,164,RLUS1353,12,ACE-4
498,3.717,443.0948,184,RLUS1353,12,ACE-4
498,3.717,448.2298,161,RLUS1353,12,ACE-4
498,3.717,448.2707,118,RLUS1353,12,ACE-4
498,3.717,448.7347,127,RLUS1353,12,ACE-4
498,3.717,449.2896,110,RLUS1353,12,ACE-4
498,3.717,449.3812,164,RLUS1353,12,ACE-4
498,3.717,450.2998,1119,RLUS1353,12,ACE-4
498,3.717,451.3024,398,RLUS1353,12,ACE-4
498,3.717,452.3185,205,RLUS1353,12,ACE-4
498,3.717,456.2788,204,RLUS1353,12,ACE-4
498,3.717,460.2322,111,RLUS1353,12,ACE-4
498,3.717,464.2786,283,RLUS1353,12,ACE-4
498,3.717,466.2952,483,RLUS1353,12,ACE-4
498,3.717,467.2948,278,RLUS1353,12,ACE-4
498,3.717,468.3112,391,RLUS1353,12,ACE-4
498,3.717,469.1004,185,RLUS1353,12,ACE-4
498,3.717,469.311,136,RLUS1353,12,ACE-4
498,3.717,470.0906,137,RLUS1353,12,ACE-4
499,3.724,431.2756,122,RLUS1353,12,ACE-4
499,3.724,432.2384,13904,RLUS1353,12,ACE-4
499,3.724,433.2426,3573,RLUS1353,12,ACE-4
499,3.724,434.2469,926,RLUS1353,12,ACE-4
499,3.724,435.1684,384,RLUS1353,12,ACE-4
499,3.724,436.1755,245,RLUS1353,12,ACE-4
499,3.724,437.1616,212,RLUS1353,12,ACE-4
499,3.724,438.2698,107,RLUS1353,12,ACE-4
499,3.724,443.1042,195,RLUS1353,12,ACE-4
499,3.724,443.2263,153,RLUS1353,12,ACE-4
499,3.724,444.0924,174,RLUS1353,12,ACE-4
499,3.724,445.1072,149,RLUS1353,12,ACE-4
499,3.724,448.2169,137,RLUS1353,12,ACE-4
499,3.724,448.284,362,RLUS1353,12,ACE-4
499,3.724,450.3005,3153,RLUS1353,12,ACE-4
499,3.724,451.3056,783,RLUS1353,12,ACE-4
499,3.724,452.3012,182,RLUS1353,12,ACE-4
499,3.724,456.274,565,RLUS1353,12,ACE-4
499,3.724,457.2776,143,RLUS1353,12,ACE-4
499,3.724,460.2315,192,RLUS1353,12,ACE-4
499,3.724,460.2746,151,RLUS1353,12,ACE-4
499,3.724,464.2868,249,RLUS1353,12,ACE-4
499,3.724,466.2952,800,RLUS1353,12,ACE-4
499,3.724,467.3094,114,RLUS1353,12,ACE-4
499,3.724,468.3138,469,RLUS1353,12,ACE-4
499,3.724,469.0934,263,RLUS1353,12,ACE-4
499,3.724,469.3099,108,RLUS1353,12,ACE-4
500,3.731,432.2389,24606,RLUS1353,12,ACE-4
500,3.731,432.2972,553,RLUS1353,12,ACE-4
500,3.731,433.242,6150,RLUS1353,12,ACE-4
500,3.731,434.2418,868,RLUS1353,12,ACE-4
500,3.731,435.168,439,RLUS1353,12,ACE-4
500,3.731,437.1601,171,RLUS1353,12,ACE-4
500,3.731,438.2594,191,RLUS1353,12,ACE-4
500,3.731,439.3534,105,RLUS1353,12,ACE-4
500,3.731,443.0984,835,RLUS1353,12,ACE-4
500,3.731,443.2172,199,RLUS1353,12,ACE-4
500,3.731,444.11,177,RLUS1353,12,ACE-4
500,3.731,445.1046,229,RLUS1353,12,ACE-4
500,3.731,446.2188,168,RLUS1353,12,ACE-4
500,3.731,448.2766,428,RLUS1353,12,ACE-4
500,3.731,449.7457,103,RLUS1353,12,ACE-4
500,3.731,450.3006,6676,RLUS1353,12,ACE-4
500,3.731,450.8713,105,RLUS1353,12,ACE-4
500,3.731,451.0912,184,RLUS1353,12,ACE-4
500,3.731,451.3062,1846,RLUS1353,12,ACE-4
