,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
2684,507,3.782,453.3114,2524,RLUS1353,13,ACE-2,M3,EXAMPLE_3
2685,507,3.782,454.315,2602,RLUS1353,13,ACE-2,M4,EXAMPLE_3
2686,507,3.782,455.3162,1868,RLUS1353,13,ACE-2,M5,EXAMPLE_3
2687,507,3.782,456.3193,772,RLUS1353,13,ACE-2,M6,EXAMPLE_3
2688,507,3.782,457.323,205,RLUS1353,13,ACE-2,M7,EXAMPLE_3
2690,507,3.782,468.3034,555,RLUS1353,13,ACE-2,M2,EXAMPLE_11
2691,507,3.782,469.3131,698,RLUS1353,13,ACE-2,M1,EXAMPLE_4
2692,508,3.79,434.291,125,RLUS1353,13,ACE-2,M1,EXAMPLE_9
2694,508,3.79,435.3002,351,RLUS1353,13,ACE-2,M3,EXAMPLE_6
2697,508,3.79,436.3015,382,RLUS1353,13,ACE-2,M4,EXAMPLE_6
2701,508,3.79,449.2906,107,RLUS1353,13,ACE-2,M1,EXAMPLE_10
2702,508,3.79,450.3014,553,RLUS1353,13,ACE-2,M0,EXAMPLE_3
2703,508,3.79,451.3049,1280,RLUS1353,13,ACE-2,M1,EXAMPLE_3
2704,508,3.79,452.3072,1833,RLUS1353,13,ACE-2,M2,EXAMPLE_3
2706,508,3.79,453.3102,1962,RLUS1353,13,ACE-2,M3,EXAMPLE_3
2707,508,3.79,454.312,1704,RLUS1353,13,ACE-2,M4,EXAMPLE_3
2708,508,3.79,455.316,1179,RLUS1353,13,ACE-2,M5,EXAMPLE_3
2710,508,3.79,456.3212,599,RLUS1353,13,ACE-2,M6,EXAMPLE_3
2711,508,3.79,457.3286,420,RLUS1353,13,ACE-2,M7,EXAMPLE_3
2713,508,3.79,467.2935,148,RLUS1353,13,ACE-2,M1,EXAMPLE_11
2714,508,3.79,468.3029,255,RLUS1353,13,ACE-2,M2,EXAMPLE_11
2715,508,3.79,469.3132,739,RLUS1353,13,ACE-2,M1,EXAMPLE_4
2717,509,3.797,434.296,127,RLUS1353,13,ACE-2,M2,EXAMPLE_6
2719,509,3.797,435.2958,149,RLUS1353,13,ACE-2,M3,EXAMPLE_6
2721,509,3.797,436.2474,107,RLUS1353,13,ACE-2,M3,EXAMPLE_2
2722,509,3.797,436.2992,176,RLUS1353,13,ACE-2,M4,EXAMPLE_6
2724,509,3.797,439.3113,116,RLUS1353,13,ACE-2,M7,EXAMPLE_6
2726,509,3.797,450.302,476,RLUS1353,13,ACE-2,M0,EXAMPLE_3
2727,509,3.797,451.3042,1313,RLUS1353,13,ACE-2,M1,EXAMPLE_3
2728,509,3.797,452.3064,1510,RLUS1353,13,ACE-2,M2,EXAMPLE_3
2729,509,3.797,453.3109,2408,RLUS1353,13,ACE-2,M3,EXAMPLE_3
2730,509,3.797,454.3155,1482,RLUS1353,13,ACE-2,M4,EXAMPLE_3
2731,509,3.797,455.3188,1003,RLUS1353,13,ACE-2,M5,EXAMPLE_3
2732,509,3.797,456.3182,635,RLUS1353,13,ACE-2,M6,EXAMPLE_3
2733,509,3.797,457.3284,276,RLUS1353,13,ACE-2,M7,EXAMPLE_3
2734,509,3.797,458.3324,149,RLUS1353,13,ACE-2,M7,EXAMPLE_7
2736,509,3.797,467.2972,253,RLUS1353,13,ACE-2,M1,EXAMPLE_11
2737,509,3.797,468.2988,246,RLUS1353,13,ACE-2,M2,EXAMPLE_11
2738,509,3.797,469.3134,798,RLUS1353,13,ACE-2,M1,EXAMPLE_4
2739,510,3.804,433.2893,116,RLUS1353,13,ACE-2,M1,EXAMPLE_6
2740,510,3.804,434.2946,209,RLUS1353,13,ACE-2,M2,EXAMPLE_6
2743,510,3.804,436.2993,236,RLUS1353,13,ACE-2,M4,EXAMPLE_6
2746,510,3.804,450.3036,408,RLUS1353,13,ACE-2,M0,EXAMPLE_3
2747,510,3.804,451.3022,1072,RLUS1353,13,ACE-2,M1,EXAMPLE_3
2748,510,3.804,452.3061,1684,RLUS1353,13,ACE-2,M2,EXAMPLE_3
2750,510,3.804,453.3088,1644,RLUS1353,13,ACE-2,M3,EXAMPLE_3
2751,510,3.804,454.3148,1191,RLUS1353,13,ACE-2,M4,EXAMPLE_3
2752,510,3.804,455.3178,674,RLUS1353,13,ACE-2,M5,EXAMPLE_3
2753,510,3.804,456.3208,585,RLUS1353,13,ACE-2,M6,EXAMPLE_3
2754,510,3.804,457.3264,391,RLUS1353,13,ACE-2,M7,EXAMPLE_3
2755,510,3.804,467.296,182,RLUS1353,13,ACE-2,M1,EXAMPLE_11
2756,510,3.804,468.3042,338,RLUS1353,13,ACE-2,M2,EXAMPLE_11
2757,510,3.804,469.3098,915,RLUS1353,13,ACE-2,M1,EXAMPLE_4
2761,511,3.811,436.3032,139,RLUS1353,13,ACE-2,M4,EXAMPLE_6
2763,511,3.811,437.3078,126,RLUS1353,13,ACE-2,M5,EXAMPLE_6
2766,511,3.811,450.3015,564,RLUS1353,13,ACE-2,M0,EXAMPLE_3
2767,511,3.811,451.304,891,RLUS1353,13,ACE-2,M1,EXAMPLE_3
2768,511,3.811,452.3074,1073,RLUS1353,13,ACE-2,M2,EXAMPLE_3
2769,511,3.811,453.3091,1504,RLUS1353,13,ACE-2,M3,EXAMPLE_3
2770,511,3.811,454.312,1366,RLUS1353,13,ACE-2,M4,EXAMPLE_3
2771,511,3.811,455.3164,728,RLUS1353,13,ACE-2,M5,EXAMPLE_3
2772,511,3.811,456.317,419,RLUS1353,13,ACE-2,M6,EXAMPLE_3
2773,511,3.811,466.2972,111,RLUS1353,13,ACE-2,M0,EXAMPLE_11
2774,511,3.811,467.2969,166,RLUS1353,13,ACE-2,M1,EXAMPLE_11
2775,511,3.811,468.3098,325,RLUS1353,13,ACE-2,M0,EXAMPLE_4
2777,511,3.811,469.3052,641,RLUS1353,13,ACE-2,M3,EXAMPLE_11
2778,512,3.818,434.2971,240,RLUS1353,13,ACE-2,M2,EXAMPLE_6
2780,512,3.818,435.3042,149,RLUS1353,13,ACE-2,M3,EXAMPLE_6
2785,512,3.818,450.2966,459,RLUS1353,13,ACE-2,M0,EXAMPLE_3
2786,512,3.818,451.3061,1008,RLUS1353,13,ACE-2,M1,EXAMPLE_3
2787,512,3.818,452.3058,1642,RLUS1353,13,ACE-2,M2,EXAMPLE_3
2788,512,3.818,453.3128,2196,RLUS1353,13,ACE-2,M3,EXAMPLE_3
2789,512,3.818,454.3132,1823,RLUS1353,13,ACE-2,M4,EXAMPLE_3
2791,512,3.818,455.3158,998,RLUS1353,13,ACE-2,M5,EXAMPLE_3
2792,512,3.818,456.3204,664,RLUS1353,13,ACE-2,M6,EXAMPLE_3
2794,512,3.818,458.3301,101,RLUS1353,13,ACE-2,M8,EXAMPLE_3
2798,512,3.818,468.3003,336,RLUS1353,13,ACE-2,M2,EXAMPLE_11
2813,496,3.703,451.3018,161,RLUS1353,13,ACE-3,M1,EXAMPLE_3
2814,496,3.703,452.3054,281,RLUS1353,13,ACE-3,M2,EXAMPLE_3
2817,496,3.703,454.3112,222,RLUS1353,13,ACE-3,M4,EXAMPLE_3
2818,496,3.703,456.3106,126,RLUS1353,13,ACE-3,M8,EXAMPLE_10
2821,497,3.71,434.2944,148,RLUS1353,13,ACE-3,M2,EXAMPLE_6
2827,497,3.71,451.2975,343,RLUS1353,13,ACE-3,M3,EXAMPLE_10
2828,497,3.71,452.303,193,RLUS1353,13,ACE-3,M2,EXAMPLE_3
2830,497,3.71,453.3097,501,RLUS1353,13,ACE-3,M3,EXAMPLE_3
2831,497,3.71,454.317,103,RLUS1353,13,ACE-3,M4,EXAMPLE_3
2832,497,3.71,455.319,150,RLUS1353,13,ACE-3,M5,EXAMPLE_3
2836,497,3.71,469.3034,262,RLUS1353,13,ACE-3,M3,EXAMPLE_11
2843,498,3.717,449.2848,180,RLUS1353,13,ACE-3,M1,EXAMPLE_10
2845,498,3.717,450.2998,193,RLUS1353,13,ACE-3,M0,EXAMPLE_3
2847,498,3.717,452.308,378,RLUS1353,13,ACE-3,M2,EXAMPLE_3
2848,498,3.717,453.3118,200,RLUS1353,13,ACE-3,M3,EXAMPLE_3
2849,498,3.717,454.3119,256,RLUS1353,13,ACE-3,M4,EXAMPLE_3
2850,498,3.717,455.3148,404,RLUS1353,13,ACE-3,M5,EXAMPLE_3
2852,498,3.717,466.2968,137,RLUS1353,13,ACE-3,M0,EXAMPLE_11
2854,498,3.717,467.294,252,RLUS1353,13,ACE-3,M1,EXAMPLE_11
2855,498,3.717,468.3116,237,RLUS1353,13,ACE-3,M0,EXAMPLE_4
2856,498,3.717,469.3004,203,RLUS1353,13,ACE-3,M3,EXAMPLE_11
2857,499,3.725,432.2384,215,RLUS1353,13,ACE-3,M0,EXAMPLE_1
2864,499,3.725,450.3016,205,RLUS1353,13,ACE-3,M0,EXAMPLE_3
2865,499,3.725,451.3038,221,RLUS1353,13,ACE-3,M1,EXAMPLE_3
2866,499,3.725,452.3018,587,RLUS1353,13,ACE-3,M4,EXAMPLE_10
2868,499,3.725,453.3097,469,RLUS1353,13,ACE-3,M3,EXAMPLE_3
2869,499,3.725,454.3186,431,RLUS1353,13,ACE-3,M3,EXAMPLE_7
2870,499,3.725,455.3171,211,RLUS1353,13,ACE-3,M5,EXAMPLE_3
2871,499,3.725,456.3226,205,RLUS1353,13,ACE-3,M6,EXAMPLE_3
2873,499,3.725,466.2927,105,RLUS1353,13,ACE-3,M0,EXAMPLE_11
2874,499,3.725,468.3068,246,RLUS1353,13,ACE-3,M0,EXAMPLE_4
2875,499,3.725,469.3108,321,RLUS1353,13,ACE-3,M1,EXAMPLE_4
2876,500,3.732,432.2364,509,RLUS1353,13,ACE-3,M0,EXAMPLE_1
2877,500,3.732,433.2445,216,RLUS1353,13,ACE-3,M1,EXAMPLE_1
2878,500,3.732,434.2934,100,RLUS1353,13,ACE-3,M2,EXAMPLE_6
2882,500,3.732,437.3096,155,RLUS1353,13,ACE-3,M5,EXAMPLE_6
2886,500,3.732,450.2986,330,RLUS1353,13,ACE-3,M0,EXAMPLE_3
2887,500,3.732,451.3025,547,RLUS1353,13,ACE-3,M1,EXAMPLE_3
2888,500,3.732,452.3084,1729,RLUS1353,13,ACE-3,M2,EXAMPLE_3
2889,500,3.732,453.312,883,RLUS1353,13,ACE-3,M3,EXAMPLE_3
2890,500,3.732,454.3135,1295,RLUS1353,13,ACE-3,M4,EXAMPLE_3
2891,500,3.732,455.3152,743,RLUS1353,13,ACE-3,M5,EXAMPLE_3
2894,500,3.732,457.3284,124,RLUS1353,13,ACE-3,M7,EXAMPLE_3
2902,500,3.732,469.3087,316,RLUS1353,13,ACE-3,M3,EXAMPLE_11
2903,501,3.739,432.2394,578,RLUS1353,13,ACE-3,M0,EXAMPLE_1
2904,501,3.739,433.2412,185,RLUS1353,13,ACE-3,M1,EXAMPLE_1
2905,501,3.739,433.2928,196,RLUS1353,13,ACE-3,M1,EXAMPLE_6
2906,501,3.739,434.3008,403,RLUS1353,13,ACE-3,M2,EXAMPLE_6
2908,501,3.739,435.3006,537,RLUS1353,13,ACE-3,M3,EXAMPLE_6
2910,501,3.739,436.3048,200,RLUS1353,13,ACE-3,M4,EXAMPLE_6
2912,501,3.739,437.3048,185,RLUS1353,13,ACE-3,M5,EXAMPLE_6
2918,501,3.739,450.3002,1338,RLUS1353,13,ACE-3,M0,EXAMPLE_3
2919,501,3.739,451.3022,2521,RLUS1353,13,ACE-3,M1,EXAMPLE_3
2920,501,3.739,452.3074,3533,RLUS1353,13,ACE-3,M2,EXAMPLE_3
2921,501,3.739,453.3128,3473,RLUS1353,13,ACE-3,M3,EXAMPLE_3
2922,501,3.739,454.3146,2709,RLUS1353,13,ACE-3,M4,EXAMPLE_3
2923,501,3.739,455.3194,1903,RLUS1353,13,ACE-3,M5,EXAMPLE_3
2925,501,3.739,456.3211,1155,RLUS1353,13,ACE-3,M6,EXAMPLE_3
2927,501,3.739,457.3274,261,RLUS1353,13,ACE-3,M7,EXAMPLE_3
2929,501,3.739,458.3267,124,RLUS1353,13,ACE-3,M8,EXAMPLE_3
2933,501,3.739,468.3101,614,RLUS1353,13,ACE-3,M0,EXAMPLE_4
2934,501,3.739,469.3138,1277,RLUS1353,13,ACE-3,M1,EXAMPLE_4
2935,502,3.746,432.239,638,RLUS1353,13,ACE-3,M0,EXAMPLE_1
2937,502,3.746,433.293,531,RLUS1353,13,ACE-3,M1,EXAMPLE_6
2938,502,3.746,434.297,669,RLUS1353,13,ACE-3,M2,EXAMPLE_6
2940,502,3.746,435.2995,1496,RLUS1353,13,ACE-3,M3,EXAMPLE_6
2942,502,3.746,436.3037,833,RLUS1353,13,ACE-3,M4,EXAMPLE_6
2944,502,3.746,437.3056,745,RLUS1353,13,ACE-3,M5,EXAMPLE_6
2946,502,3.746,439.3165,137,RLUS1353,13,ACE-3,M7,EXAMPLE_6
2948,502,3.746,450.3,2228,RLUS1353,13,ACE-3,M0,EXAMPLE_3
2949,502,3.746,451.3028,7165,RLUS1353,13,ACE-3,M1,EXAMPLE_3
2950,502,3.746,452.3077,10019,RLUS1353,13,ACE-3,M2,EXAMPLE_3
2952,502,3.746,453.3104,9748,RLUS1353,13,ACE-3,M3,EXAMPLE_3
2953,502,3.746,454.3144,8001,RLUS1353,13,ACE-3,M4,EXAMPLE_3
2954,502,3.746,455.3171,6044,RLUS1353,13,ACE-3,M5,EXAMPLE_3
2955,502,3.746,456.3196,2999,RLUS1353,13,ACE-3,M6,EXAMPLE_3
2957,502,3.746,457.3236,1445,RLUS1353,13,ACE-3,M7,EXAMPLE_3
2959,502,3.746,458.3306,351,RLUS1353,13,ACE-3,M8,EXAMPLE_3
2961,502,3.746,459.3322,105,RLUS1353,13,ACE-3,M9,EXAMPLE_3
2965,502,3.746,468.3091,1256,RLUS1353,13,ACE-3,M0,EXAMPLE_4
2966,502,3.746,469.3135,2276,RLUS1353,13,ACE-3,M1,EXAMPLE_4
2967,503,3.753,432.2416,854,RLUS1353,13,ACE-3,M0,EXAMPLE_1
2968,503,3.753,432.2888,590,RLUS1353,13,ACE-3,M0,EXAMPLE_6
2970,503,3.753,433.2912,1486,RLUS1353,13,ACE-3,M1,EXAMPLE_6
2972,503,3.753,434.2952,1636,RLUS1353,13,ACE-3,M2,EXAMPLE_6
2974,503,3.753,435.2976,2159,RLUS1353,13,ACE-3,M3,EXAMPLE_6
2976,503,3.753,436.3016,1523,RLUS1353,13,ACE-3,M4,EXAMPLE_6
2978,503,3.753,437.3077,1083,RLUS1353,13,ACE-3,M5,EXAMPLE_6
2979,503,3.753,438.3099,294,RLUS1353,13,ACE-3,M6,EXAMPLE_6
2980,503,3.753,439.3086,197,RLUS1353,13,ACE-3,M6,EXAMPLE_9
2982,503,3.753,449.2839,169,RLUS1353,13,ACE-3,M1,EXAMPLE_10
2983,503,3.753,450.3014,5018,RLUS1353,13,ACE-3,M0,EXAMPLE_3
2984,503,3.753,451.3037,12241,RLUS1353,13,ACE-3,M1,EXAMPLE_3
2985,503,3.753,452.3078,17247,RLUS1353,13,ACE-3,M2,EXAMPLE_3
2987,503,3.753,453.3108,18679,RLUS1353,13,ACE-3,M3,EXAMPLE_3
2988,503,3.753,454.3138,15294,RLUS1353,13,ACE-3,M4,EXAMPLE_3
2989,503,3.753,455.3178,9102,RLUS1353,13,ACE-3,M5,EXAMPLE_3
2990,503,3.753,456.3207,5465,RLUS1353,13,ACE-3,M6,EXAMPLE_3
2991,503,3.753,457.3244,2260,RLUS1353,13,ACE-3,M7,EXAMPLE_3
2992,503,3.753,458.3308,758,RLUS1353,13,ACE-3,M8,EXAMPLE_3
2993,503,3.753,459.3344,256,RLUS1353,13,ACE-3,M9,EXAMPLE_3
2995,503,3.753,466.29,143,RLUS1353,13,ACE-3,M0,EXAMPLE_11
2996,503,3.753,467.2979,144,RLUS1353,13,ACE-3,M1,EXAMPLE_11
2997,503,3.753,468.3121,1754,RLUS1353,13,ACE-3,M0,EXAMPLE_4
2998,503,3.753,469.3152,3903,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3000,504,3.76,432.2397,156,RLUS1353,13,ACE-3,M0,EXAMPLE_1
3001,504,3.76,432.2875,641,RLUS1353,13,ACE-3,M0,EXAMPLE_6
3002,504,3.76,433.2398,105,RLUS1353,13,ACE-3,M1,EXAMPLE_1
3003,504,3.76,433.2937,1316,RLUS1353,13,ACE-3,M1,EXAMPLE_6
3004,504,3.76,434.2971,1982,RLUS1353,13,ACE-3,M2,EXAMPLE_6
3006,504,3.76,435.3011,2017,RLUS1353,13,ACE-3,M3,EXAMPLE_6
3008,504,3.76,436.3032,1920,RLUS1353,13,ACE-3,M4,EXAMPLE_6
3010,504,3.76,437.3072,860,RLUS1353,13,ACE-3,M5,EXAMPLE_6
3012,504,3.76,438.308,501,RLUS1353,13,ACE-3,M6,EXAMPLE_6
3014,504,3.76,450.3,5683,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3015,504,3.76,451.3036,11665,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3016,504,3.76,452.3072,18379,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3018,504,3.76,453.3109,16953,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3019,504,3.76,454.3146,14019,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3020,504,3.76,455.3176,9178,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3022,504,3.76,456.3202,4943,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3023,504,3.76,457.326,2177,RLUS1353,13,ACE-3,M7,EXAMPLE_3
3024,504,3.76,458.3282,1141,RLUS1353,13,ACE-3,M8,EXAMPLE_3
3028,504,3.76,468.3112,1979,RLUS1353,13,ACE-3,M0,EXAMPLE_4
3029,504,3.76,469.3136,4744,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3030,505,3.767,432.2409,106,RLUS1353,13,ACE-3,M0,EXAMPLE_1
3031,505,3.767,432.2934,400,RLUS1353,13,ACE-3,M0,EXAMPLE_6
3032,505,3.767,433.2974,660,RLUS1353,13,ACE-3,M1,EXAMPLE_6
3033,505,3.767,434.2968,1279,RLUS1353,13,ACE-3,M2,EXAMPLE_6
3035,505,3.767,435.3023,1543,RLUS1353,13,ACE-3,M3,EXAMPLE_6
3037,505,3.767,436.3048,711,RLUS1353,13,ACE-3,M4,EXAMPLE_6
3039,505,3.767,437.3056,649,RLUS1353,13,ACE-3,M5,EXAMPLE_6
3041,505,3.767,438.3069,136,RLUS1353,13,ACE-3,M6,EXAMPLE_6
3043,505,3.767,450.3008,3228,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3044,505,3.767,451.3051,7851,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3045,505,3.767,452.3086,11106,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3046,505,3.767,453.3118,11480,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3047,505,3.767,454.3156,10538,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3048,505,3.767,455.3184,6336,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3049,505,3.767,456.3216,3509,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3050,505,3.767,457.3246,1930,RLUS1353,13,ACE-3,M7,EXAMPLE_3
3051,505,3.767,458.3282,640,RLUS1353,13,ACE-3,M8,EXAMPLE_3
3053,505,3.767,468.3088,1032,RLUS1353,13,ACE-3,M0,EXAMPLE_4
3054,505,3.767,469.3156,3137,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3055,506,3.775,432.2912,355,RLUS1353,13,ACE-3,M0,EXAMPLE_6
3056,506,3.775,433.2904,628,RLUS1353,13,ACE-3,M1,EXAMPLE_6
3057,506,3.775,434.2958,540,RLUS1353,13,ACE-3,M2,EXAMPLE_6
3059,506,3.775,435.2982,623,RLUS1353,13,ACE-3,M3,EXAMPLE_6
3063,506,3.775,437.3077,374,RLUS1353,13,ACE-3,M5,EXAMPLE_6
3064,506,3.775,438.3117,161,RLUS1353,13,ACE-3,M6,EXAMPLE_6
3066,506,3.775,450.3002,1582,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3067,506,3.775,451.3048,3982,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3068,506,3.775,452.3077,6532,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3069,506,3.775,453.3121,6198,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3070,506,3.775,454.3136,5631,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3071,506,3.775,455.318,3982,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3072,506,3.775,456.323,2089,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3073,506,3.775,457.3264,715,RLUS1353,13,ACE-3,M7,EXAMPLE_3
3076,506,3.775,466.2911,272,RLUS1353,13,ACE-3,M0,EXAMPLE_11
3079,506,3.775,468.3068,1278,RLUS1353,13,ACE-3,M0,EXAMPLE_4
3080,506,3.775,469.3174,1874,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3081,507,3.782,432.2884,158,RLUS1353,13,ACE-3,M0,EXAMPLE_6
3082,507,3.782,433.2899,296,RLUS1353,13,ACE-3,M1,EXAMPLE_6
3085,507,3.782,435.2995,415,RLUS1353,13,ACE-3,M3,EXAMPLE_6
3087,507,3.782,436.3058,346,RLUS1353,13,ACE-3,M4,EXAMPLE_6
3092,507,3.782,450.2982,1161,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3093,507,3.782,451.3026,2027,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3094,507,3.782,452.3084,3240,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3095,507,3.782,453.3092,3834,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3096,507,3.782,454.3138,2110,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3097,507,3.782,455.3182,1860,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3098,507,3.782,456.3199,1060,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3099,507,3.782,457.3206,437,RLUS1353,13,ACE-3,M7,EXAMPLE_3
3103,507,3.782,468.3137,667,RLUS1353,13,ACE-3,M0,EXAMPLE_4
3104,507,3.782,469.3128,952,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3105,508,3.789,432.2378,140,RLUS1353,13,ACE-3,M0,EXAMPLE_1
3107,508,3.789,433.2869,182,RLUS1353,13,ACE-3,M0,EXAMPLE_9
3108,508,3.789,434.2914,386,RLUS1353,13,ACE-3,M1,EXAMPLE_9
3112,508,3.789,436.3,164,RLUS1353,13,ACE-3,M4,EXAMPLE_6
3115,508,3.789,438.3141,216,RLUS1353,13,ACE-3,M6,EXAMPLE_6
3116,508,3.789,450.3025,391,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3117,508,3.789,451.3023,1298,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3118,508,3.789,452.3077,1746,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3119,508,3.789,453.3113,2159,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3120,508,3.789,454.3152,1473,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3121,508,3.789,455.317,1144,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3122,508,3.789,456.3248,583,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3123,508,3.789,457.321,293,RLUS1353,13,ACE-3,M7,EXAMPLE_3
3124,508,3.789,458.325,122,RLUS1353,13,ACE-3,M8,EXAMPLE_3
3127,508,3.789,468.3105,475,RLUS1353,13,ACE-3,M0,EXAMPLE_4
3128,508,3.789,469.3148,949,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3130,509,3.796,434.2998,136,RLUS1353,13,ACE-3,M2,EXAMPLE_6
3132,509,3.796,435.3008,369,RLUS1353,13,ACE-3,M3,EXAMPLE_6
3137,509,3.796,438.3048,126,RLUS1353,13,ACE-3,M5,EXAMPLE_9
3138,509,3.796,450.3003,603,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3139,509,3.796,451.3026,1419,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3140,509,3.796,452.3073,1890,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3141,509,3.796,453.3104,1797,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3142,509,3.796,454.314,1330,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3143,509,3.796,455.3185,1082,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3144,509,3.796,456.3205,525,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3146,509,3.796,468.3077,462,RLUS1353,13,ACE-3,M0,EXAMPLE_4
3147,509,3.796,469.3126,687,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3148,510,3.803,433.2914,131,RLUS1353,13,ACE-3,M1,EXAMPLE_6
3151,510,3.803,436.2986,114,RLUS1353,13,ACE-3,M3,EXAMPLE_9
3156,510,3.803,450.2989,260,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3157,510,3.803,451.3077,1188,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3158,510,3.803,452.3086,1445,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3159,510,3.803,453.313,1541,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3160,510,3.803,454.3116,1361,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3161,510,3.803,455.3158,715,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3162,510,3.803,456.3177,573,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3163,510,3.803,457.3222,142,RLUS1353,13,ACE-3,M7,EXAMPLE_3
3164,510,3.803,468.3092,243,RLUS1353,13,ACE-3,M0,EXAMPLE_4
3165,510,3.803,469.3131,465,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3168,511,3.81,435.295,490,RLUS1353,13,ACE-3,M2,EXAMPLE_9
3169,511,3.81,436.3006,103,RLUS1353,13,ACE-3,M4,EXAMPLE_6
3172,511,3.81,450.2979,318,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3173,511,3.81,451.3036,1033,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3174,511,3.81,452.3062,1548,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3175,511,3.81,453.3149,1427,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3176,511,3.81,454.3122,1188,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3177,511,3.81,455.3166,802,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3178,511,3.81,456.319,504,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3179,511,3.81,457.3247,215,RLUS1353,13,ACE-3,M7,EXAMPLE_3
3180,511,3.81,468.3053,175,RLUS1353,13,ACE-3,M2,EXAMPLE_11
3181,511,3.81,469.3106,414,RLUS1353,13,ACE-3,M1,EXAMPLE_4
3185,512,3.817,436.3058,224,RLUS1353,13,ACE-3,M4,EXAMPLE_6
3189,512,3.817,450.2964,511,RLUS1353,13,ACE-3,M0,EXAMPLE_3
3190,512,3.817,451.304,1256,RLUS1353,13,ACE-3,M1,EXAMPLE_3
3191,512,3.817,452.3065,1267,RLUS1353,13,ACE-3,M2,EXAMPLE_3
3192,512,3.817,453.3122,1395,RLUS1353,13,ACE-3,M3,EXAMPLE_3
3193,512,3.817,454.3146,1471,RLUS1353,13,ACE-3,M4,EXAMPLE_3
3194,512,3.817,455.3165,1019,RLUS1353,13,ACE-3,M5,EXAMPLE_3
3195,512,3.817,456.3212,382,RLUS1353,13,ACE-3,M6,EXAMPLE_3
3196,512,3.817,457.3262,179,RLUS1353,13,ACE-3,M7,EXAMPLE_3
3197,512,3.817,468.3014,358,RLUS1353,13,ACE-3,M2,EXAMPLE_11
3198,512,3.817,469.3043,339,RLUS1353,13,ACE-3,M3,EXAMPLE_11
